Kera	0.005	train	2900	0.915241
Kera	0.005	test	2900	0.842391
Kera	0.005	train	3000	0.915266
Kera	0.005	test	3000	0.859017
Kera	0.005	train	3100	0.909318
Kera	0.005	test	3100	0.862685
Kera	0.005	train	3200	0.955741
Kera	0.005	test	3200	0.854027
Kera	0.005	train	3300	0.975148
Kera	0.005	test	3300	0.860678
Kera	0.005	train	3400	0.944377
Kera	0.005	test	3400	0.860456
Kera	0.005	train	3500	0.961616
Kera	0.005	test	3500	0.860237
Kera	0.005	train	3600	0.939694
Kera	0.005	test	3600	0.854039
Kera	0.005	train	3700	0.954482
Kera	0.005	test	3700	0.84909
Kera	0.005	train	3800	0.966586
Kera	0.005	test	3800	0.86101
Kera	0.005	train	3900	0.949119
Kera	0.005	test	3900	0.862066
Kera	0.005	train	4000	0.943109
Kera	0.005	test	4000	0.854866
Kera	0.005	train	4100	0.975164
Kera	0.005	test	4100	0.866048
Kera	0.005	train	4200	0.961138
Kera	0.005	test	4200	0.857832
Kera	0.005	train	4300	0.97529
Kera	0.005	test	4300	0.852818
Kera	0.005	train	4400	0.977273
Kera	0.005	test	4400	0.849102
Kera	0.005	train	4500	0.965686
Kera	0.005	test	4500	0.846673
Kera	0.005	train	4600	0.96506
Kera	0.005	test	4600	0.85341
Kera	0.005	train	4700	0.955051
Kera	0.005	test	4700	0.853033
Kera	0.005	train	4800	0.935992
Kera	0.005	test	4800	0.857195
Kera	0.005	train	4900	0.960506
Kera	0.005	test	4900	0.856793
Kera	0.0005	train	0	0.619872
Kera	0.0005	test	0	0.622431
Kera	0.0005	train	100	0.856737
Kera	0.0005	test	100	0.844692
Kera	0.0005	train	200	0.857143
Kera	0.0005	test	200	0.852203
